BPUIC;BEZEICHNUNG_OFFIZIELL;GEMEINDENAME;BFS_NUMMER;KANTONSKUERZEL;E_WGS84;N_WGS84
8509155;Langwies GR;Arosa;3921.0;GR;9.70713999;46.81933001
8507274;Blankenburg;Zweisimmen;794.0;BE;7.38532001;46.5411
8571344;Bethlehem b. Bern Kirche;Bern;351.0;BE;7.39343265;46.94919348
8509063;Fideris;Fideris;3861.0;GR;9.73376;46.92237
8504495;Bern Stöckacker;Bern;351.0;BE;7.40117854;46.94636032
8507082;Bern  Europaplatz;Bern;351.0;BE;7.40746952;46.94344639
8509077;Davos Monstein;Davos;3851.0;GR;9.760010000000001;46.71591002
8590042;Bern Schlossmatte;Bern;351.0;BE;7.41499057;46.94417184
8509198;Preda;Bergün Filisur;3544.0;GR;9.77730999;46.58815
8509072;Davos Dorf;Davos;3851.0;GR;9.84211;46.80972001
8509071;Davos Wolfgang;Davos;3851.0;GR;9.85454999;46.831959999999995
8509253;St. Moritz;St. Moritz;3787.0;GR;9.84639;46.49797
8509069;Cavadürli;Klosters-Serneus;3871.0;GR;9.868030000000001;46.87040001
8509252;Celerina;Celerina/Schlarigna;3782.0;GR;9.85844001;46.51398
8509351;Punt Muragl Staz;Celerina/Schlarigna;3782.0;GR;9.880410000000001;46.50735
8509255;Pontresina;Pontresina;3784.0;GR;9.89607;46.49065
8509352;Surovas;Pontresina;3784.0;GR;9.90568001;46.48562999
8509257;Madulain;Madulain;3783.0;GR;9.93834999;46.58708
8509353;Morteratsch;Pontresina;3784.0;GR;9.94041;46.450720000000004
8509258;Zuoz;Zuoz;3791.0;GR;9.96146001;46.59995
8500268;Grandval;Grandval;694.0;BE;7.42188209;47.2835889
8509265;Guarda;Scuol;3762.0;GR;10.15053;46.77152001
8509366;Brusio;Brusio;3551.0;GR;10.12525999;46.25931
8590009;Bern Kaufmännischer Verband;Bern;351.0;BE;7.42746794;46.94568503
8509268;Scuol-Tarasp;Scuol;3762.0;GR;10.28621999;46.79377001
8590016;Bern Beaumont;Bern;351.0;BE;7.43221072;46.93750881
8507293;Oberwil im Simmental;Oberwil im Simmental;766.0;BE;7.43548335;46.65613563
8588989;Bern Bärenplatz;Bern;351.0;BE;7.44286207;46.94812332
8508051;Bern Felsenau;Bern;351.0;BE;7.44424999;46.9685
8590021;Bern Viktoriaplatz;Bern;351.0;BE;7.45100742;46.95473424
8508075;Bern Breitenrain;Bern;351.0;BE;7.4549103;46.95887156
8508055;Unterzollikofen;Zollikofen;361.0;BE;7.45708999;46.99168
8500070;Rodersdorf Station;Rodersdorf;2479.0;SO;7.45907001;47.481
8506305;Goldach;Goldach;3213.0;SG;9.46699693;47.47379815
8506278;Seebleiche;Rorschacherberg;3216.0;SG;9.51635;47.47751999
8506354;Schwendi bei Heiden;Heiden;3032.0;AR;9.53074;47.45941
8506312;Staad;Thal;3237.0;SG;9.53651999;47.48077
8509050;Chur West;Chur;3901.0;GR;9.51272;46.849940000000004
8509003;Maienfeld;Maienfeld;3953.0;GR;9.52921609;47.00384055
8509000;Chur;Chur;3901.0;GR;9.52893773;46.85308417
8509150;Chur Altstadt;Chur;3901.0;GR;9.53116;46.8475
8509057;Malans;Malans;3954.0;GR;9.57372;46.97765
8509058;Seewis-Pardisla;Seewis im Prättigau;3972.0;GR;9.632539999999999;46.976890000000004
8509153;St. Peter-Molinis;Arosa;3921.0;GR;9.65384999;46.82915
8509078;Davos Wiesen;Davos;3851.0;GR;9.71584;46.69549001
8509197;Bergün/Bravuogn;Bergün Filisur;3544.0;GR;9.74675;46.63107
8509064;Küblis;Küblis;3882.0;GR;9.77184;46.91428
8509073;Davos Platz;Davos;3851.0;GR;9.820730000000001;46.791470000000004
8509350;Celerina Staz;Celerina/Schlarigna;3782.0;GR;9.86512;46.50965
8509256;La Punt-Chamues-ch;La Punt-Chamues-ch;3785.0;GR;9.92333;46.57867
8509354;Bernina Suot;Pontresina;3784.0;GR;9.969389999999999;46.44485
8509373;Bernina Lagalb;Pontresina;3784.0;GR;9.99193;46.436609999999995
8509260;Cinuos-chel-Brail;S-chanf;3788.0;GR;10.02192;46.638529999999996
8509361;Poschiavo;Poschiavo;3561.0;GR;10.05432;46.3248
8509263;Susch;Zernez;3746.0;GR;10.07933;46.75208002
8509264;Lavin;Zernez;3746.0;GR;10.11097;46.76957001
8509365;Miralago;Poschiavo;3561.0;GR;10.09954999;46.27311999
8509266;Ardez;Scuol;3762.0;GR;10.20105;46.77354001
8509267;Ftan Baraigla;Scuol;3762.0;GR;10.25798999;46.78765001
8501365;Crêt-d'y-Bau;Montreux;5886.0;VD;6.955369999999999;46.43515
8530366;Pont du Rhône;Monthey;6153.0;VS;6.96178;46.27614999
8509411;Sargans;Sargans;3296.0;SG;9.4454;47.04535999
8509181;Domat/Ems;Domat/Ems;3722.0;GR;9.45316;46.83314001
8506322;Rorschach Stadt;Rorschach;3215.0;SG;9.48936371;47.47559233
8501400;Aigle;Aigle;5401.0;VD;6.96368321;46.31685542
8530335;Aigle-Hôpital;Aigle;5401.0;VD;6.96605;46.31047
8509180;Felsberg;Domat/Ems;3722.0;GR;9.48126;46.8431
8501386;Jor;Montreux;5886.0;VD;6.96512001;46.45467
8509406;Sevelen;Sevelen;3275.0;SG;9.49383527;47.12537476
8501368;La Perche;Montreux;5886.0;VD;6.9751;46.43639999
8504311;Sonvilier;Sonvilier;445.0;BE;6.96935278;47.14134211
8504136;Cousset;Montagny (FR);2029.0;FR;6.97749113;46.81860489
8501470;Verschiez;Ollon;5409.0;VD;6.98366823;46.30817403
8506388;Warmesberg;Altstätten;3251.0;SG;9.51356;47.36537
8530355;Les Arnoux;Ollon;5409.0;VD;6.99678;46.291309999999996
8500191;Saignelégier;Saignelégier;6757.0;JU;6.99452;47.25468
8501483;Leysin-Grand-Hôtel;Leysin;5407.0;VD;7.00643;46.34555
8501563;Les Marécottes;Salvan;6218.0;VS;7.01169183;46.11231173
8504137;Léchelles;Belmont-Broye;2053.0;FR;7.011627000000001;46.82845974
8506379;Altstätten Stadt;Altstätten;3251.0;SG;9.53731;47.37676
8530064;Bex Pont-Neuf;Bex;5402.0;VD;7.02082;46.25052
8501471;Plambuit;Aigle;5401.0;VD;7.02396999;46.32734999
8509053;Untervaz-Trimmis;Trimmis;3945.0;GR;9.55917;46.91898
8509193;Surava;Albula/Alvra;3542.0;GR;9.62094;46.66686
8509059;Grüsch;Grüsch;3961.0;GR;9.64578001;46.98049
8501379;Les Sciernes;Haut-Intyamon;2121.0;FR;7.0342199999999995;46.49146
8501405;Vernayaz;Vernayaz;6219.0;VS;7.03835859;46.13854601
8501472;Exergillod;Ollon;5409.0;VD;7.03848;46.337109999999996
8501491;Les Posses;Bex;5402.0;VD;7.050889999999999;46.27117
8504072;Albeuve;Haut-Intyamon;2121.0;FR;7.05542;46.51793
8504482;Gampelen;Gampelen;495.0;BE;7.05644227;47.00936362
8504078;Le Pâquier-Montbarry;Le Pâquier (FR);2145.0;FR;7.05969;46.59468
8504079;La Tour-de-Trême Ronclina;Bulle;2125.0;FR;7.061439999999999;46.60562
8509157;Arosa;Arosa;3921.0;GR;9.67933;46.78329001
8509060;Schiers;Schiers;3962.0;GR;9.688360000000001;46.96799
8504138;Grolley;Grolley;2200.0;FR;7.06605254;46.83197885
8509195;Filisur;Bergün Filisur;3544.0;GR;9.68229;46.67533001
8501392;Rossinière;Rossinière;5842.0;VD;7.083239999999999;46.46481
8501475;Les Echenards;Ormont-Dessous;5410.0;VD;7.08506001;46.35535
8504075;Enney;Bas-Intyamon;2162.0;FR;7.08524;46.5654
8501393;La Chaudanne-Les Moulins;Rossinière;5842.0;VD;7.096734700000001;46.46605207
8500195;La Combe;Montfaucon;6751.0;JU;7.1001199999999995;47.28492
8509067;Klosters Dorf;Klosters-Serneus;3871.0;GR;9.87533001;46.88347
8500170;Tramelan;Tramelan;446.0;BE;7.105580000000001;47.22280998
8509251;Samedan;Samedan;3786.0;GR;9.87363;46.53376
8509259;S-chanf;S-chanf;3788.0;GR;9.981819999999999;46.611940000000004
8501501;Charrat-Fully;Charrat;6132.0;VS;7.1264766;46.12681288
8504184;Courtepin;Courtepin;2254.0;FR;7.12270999;46.86712
8509359;Cadera;Poschiavo;3561.0;GR;10.05137;46.34527
8593776;Plan Morier;Ormont-Dessus;5411.0;VD;7.1292;46.35357
8509262;Zernez;Zernez;3746.0;GR;10.08994001;46.69767002
8504183;Pensier;Courtepin;2254.0;FR;7.1352899999999995;46.84161001
8509369;Tirano;;;;10.16674999;46.21516
8593773;Les Bovets;Ormont-Dessus;5411.0;VD;7.14164;46.35546
8504129;Galmiz;Galmiz;2259.0;FR;7.15320734;46.95087063
8519133;Fribourg/Freiburg Poya;Fribourg;2196.0;FR;7.15648592;46.81557962
8504228;Twann;Twann-Tüscherz;756.0;BE;7.1564975;47.09366406
8501580;Etiez;Vollèges;6036.0;VS;7.16271902;46.0827836
8500187;Vendlincourt;Vendlincourt;6806.0;JU;7.15667;47.45254
8501388;Les Combes;Château-d'Oex;5841.0;VD;7.17183;46.477470000000004
8504465;Lüscherz;Lüscherz;497.0;BE;7.17735;47.04802999
8504463;Täuffelen;Täuffelen;751.0;BE;7.19855;47.06650999
8504401;Fräschels;Fräschels;2258.0;FR;7.20604006;46.99912609
8500123;Glovelier;Haute-Sorne;6729.0;JU;7.20931277;47.33520952
8504300;Biel/Bienne;Biel/Bienne;371.0;BE;7.2429106;47.13289786
8504102;Schmitten;Schmitten (FR);2305.0;FR;7.2539204;46.86294136
8504301;Frinvillier-Taubenloch;Sauge;449.0;BE;7.25752928;47.16945778
8501398;Saanen;Saanen;843.0;BE;7.260269999999999;46.48857
8504403;Bargen;Bargen (BE);302.0;BE;7.26118041;47.04016166
8504419;Biel Mett;Biel/Bienne;371.0;BE;7.27248726;47.14472527
8500102;Malleray-Bévilard;Valbirse;717.0;BE;7.27594627;47.23871418
8504416;Brügg BE;Brügg;733.0;BE;7.27822199;47.12363952
8504113;Wünnewil;Wünnewil-Flamatt;2309.0;FR;7.28065415;46.87186095
8507271;Schönried;Saanen;843.0;BE;7.29109999;46.504540000000006
8518771;Biel/Bienne Bözingenfeld/Champ;Biel/Bienne;371.0;BE;7.29464813;47.15838229
8501510;Châteauneuf-Conthey;Conthey;6023.0;VS;7.305102199999999;46.21610869
8504414;Lyss;Lyss;306.0;BE;7.30630155;47.0763235
8507272;Saanenmöser;Saanen;843.0;BE;7.311719999999999;46.51761
8504488;Riedbach;Bern;351.0;BE;7.33404996;46.941154299999994
8502186;Dietikon Stoffelbach;Dietikon;243.0;ZH;8.39894;47.39339999
8502270;Bergfrieden;Dietikon;243.0;ZH;8.39909;47.39771
8503317;Schöfflisdorf-Oberweningen;Schöfflisdorf;99.0;ZH;8.411812300000001;47.49797136
8503413;Kaiserstuhl AG;Kaiserstuhl;4308.0;AG;8.41916249;47.5664467
8501001;La Plaine;Dardagny;6620.0;GE;5.99999278;46.17866539
8502221;Birmensdorf ZH;Birmensdorf (ZH);242.0;ZH;8.43755514;47.35743138
8593026;Meyrin village;Meyrin;6630.0;GE;6.07199103;46.22885879
8594933;Meyrin Bois-du-Lan;Meyrin;6630.0;GE;6.07782437;46.22731881
8592758;Confignon La Dode;Confignon;6618.0;GE;6.09468631;46.18078181
8587080;Onex Salle communale;Onex;6631.0;GE;6.10012745;46.18336566
8587418;Petit-Lancy Les Esserts;Lancy;6628.0;GE;6.1130945;46.18809822
8592791;Genève Bouchet;Vernier;6643.0;GE;6.11808078;46.2164249
8592988;Grand-Lancy Palettes;Lancy;6628.0;GE;6.12210863;46.17693073
8517142;Lancy-Bachet;Lancy;6628.0;GE;6.12936214;46.17433287
8587058;Genève Nations;Genève;6621.0;GE;6.13914393;46.22230144
8592669;Carouge GE Armes;Carouge (GE);6608.0;GE;6.14021199;46.18680322
8592804;Genève Cirque;Genève;6621.0;GE;6.14049037;46.20065255
8592915;Genève Uni-Mail;Genève;6621.0;GE;6.14093343;46.1951156
8592905;Genève Collège Sismondi;Genève;6621.0;GE;6.1414432;46.22100535
8592812;Genève Coutance;Genève;6621.0;GE;6.14219422;46.20744675
8587057;Genève Cornavin;Genève;6621.0;GE;6.14243773;46.20973475
8592789;Genève Blanche;Genève;6621.0;GE;6.14303956;46.18882403
8505592;Marone;;;;8.37709278;46.1231959
8508392;Dallenwil;Dallenwil;1503.0;NW;8.39206001;46.93377
8502218;Sins;Sins;4239.0;AG;8.39783092;47.18831422
8508399;Engelberg;Engelberg;1402.0;OW;8.40264;46.81952001
8502220;Urdorf;Schlieren;247.0;ZH;8.4347307;47.39088334
8502202;Rotkreuz;Risch;1707.0;ZG;8.43049526;47.14176416
8505590;Gagnone-Orcesco;;;;8.41916834;46.12837084
8503316;Steinmaur;Steinmaur;101.0;ZH;8.44685777;47.48998676
8509188;Cazis;Cazis;3661.0;GR;9.432939999999999;46.71987001
8506385;Rietli;Gais;3022.0;AR;9.4872;47.36071
8509400;Oberriet;Oberriet (SG);3254.0;SG;9.57137704;47.32348322
8506314;St. Margrethen;St. Margrethen;3236.0;SG;9.63826192;47.45321599
8509194;Alvaneu;Albula/Alvra;3542.0;GR;9.650730000000001;46.67125002
8509156;Litzirüti;Arosa;3921.0;GR;9.70326999;46.79795
8509076;Davos Glaris;Davos;3851.0;GR;9.77992999;46.74557001
8509065;Saas im Prättigau;Klosters-Serneus;3871.0;GR;9.80995;46.90765
8509356;Ospizio Bernina;Poschiavo;3561.0;GR;10.01969999;46.40876
8506213;Bischofszell Stadt;Bischofszell;4471.0;TG;9.24147856;47.49214091
8509364;Le Prese;Poschiavo;3561.0;GR;10.07785;46.292159999999996
8506280;Wilen;Herisau;3001.0;AR;9.27942;47.37551
8509169;Valendas-Sagogn;Safiental;3672.0;GR;9.27546;46.79179001
8509167;Trin;Trin;3734.0;GR;9.35952001;46.81657001
8506364;Vögelinsegg;Speicher;3023.0;AR;9.43638893;47.41609019
8516271;Steinach;Steinach;3217.0;SG;9.44200339;47.50095591
8506382;Zweibrücken;Gais;3022.0;AR;9.44441793;47.36016246
8506367;Bendlehn;Speicher;3023.0;AR;9.450510000000001;47.40695687
8509182;Ems Werk;Domat/Ems;3722.0;GR;9.43039;46.82864
8506378;Gais;Gais;3022.0;AR;9.45117;47.36092
8593018;Meyrin Maisonnex;Meyrin;6630.0;GE;6.06059326;46.23203112
8593139;Vernier Avanchet;Vernier;6643.0;GE;6.10558381;46.21971479
8501061;La Givrine;Saint-Cergue;5727.0;VD;6.11144;46.45459999
8587082;Petit-Lancy place;Lancy;6628.0;GE;6.11933445;46.19039361
8587902;Grand-Lancy mairie;Lancy;6628.0;GE;6.1218318;46.184089
8592992;Grand-Lancy Pontets;Lancy;6628.0;GE;6.12320191;46.17295788
8587075;Lancy-Bachet gare;Lancy;6628.0;GE;6.1296068;46.17372517
8587062;Genève Jonction;Genève;6621.0;GE;6.12969404;46.20078871
8592842;Carouge GE Pictet-Thellusson;Carouge (GE);6608.0;GE;6.13101593;46.1889192
8592839;Genève Industrielle;Genève;6621.0;GE;6.13385728;46.19035561
8592850;Genève Lyon;Genève;6621.0;GE;6.13884128;46.20947745
8592841;Genève Mercier;Genève;6621.0;GE;6.13953862;46.2068674
8592677;Carouge GE Marché;Carouge (GE);6608.0;GE;6.14038756;46.18433111
8501008;Genève;Genève;6621.0;GE;6.142451599999999;46.210212899999995
8500205;Bellach;Bellach;2542.0;SO;7.5078254;47.20887877
8518963;Solothurn Allmend;Solothurn;2601.0;SO;7.52142705;47.20888628
8507072;Burgistein;Burgistein;863.0;BE;7.52122673;46.7894377
8507066;Stettlen;Stettlen;358.0;BE;7.5241;46.95682
8588796;Witterswil Sonnenrain;Witterswil;2481.0;SO;7.52866323;47.48690291
8500206;Solothurn West;Solothurn;2601.0;SO;7.53194915;47.20671727
8501509;Sierre/Siders;Sierre;6248.0;VS;7.53282556;46.29212156
8587001;Allschwil Dorf;Allschwil;2762.0;BL;7.53655578;47.5511216
8500280;Solothurn Baseltor;Solothurn;2601.0;SO;7.5419;47.20998998
8578174;Allschwil Gartenstrasse;Allschwil;2762.0;BL;7.54426365;47.5525359
8507005;Rubigen;Rubigen;623.0;BE;7.54536836;46.89916974
8596015;St-Louis Gare de Saint-Louis;;;;7.55521159;47.58964241
8596012;St-Louis Saint-Exupéry;;;;7.55612669;47.57653776
8578157;Basel Neuweilerstrasse;Basel;2701.0;BS;7.55684242;47.54557168
8596011;Basel Burgfelderhof;Basel;2701.0;BS;7.55725956;47.57195883
8589198;Worbboden;Worb;627.0;BE;7.55952527;46.93392908
8507006;Münsingen;Münsingen;616.0;BE;7.5594424;46.87335416
8588790;Oberwil BL Stallen;Oberwil (BL);2771.0;BL;7.56368756;47.51898785
8507063;Worb Dorf;Worb;627.0;BE;7.562469999999999;46.92998
8589347;Basel Neubad;Basel;2701.0;BS;7.56493514;47.54693925
8508089;Biberist Ost;Biberist;2513.0;SO;7.56619091;47.18060191
8589338;Basel Laupenring;Basel;2701.0;BS;7.56783378;47.54810526
8589293;Basel Allschwilerplatz;Basel;2701.0;BS;7.57057951;47.55723983
8507007;Wichtrach;Wichtrach;632.0;BE;7.56885581;46.84161209
8500283;Riedholz;Riedholz;2554.0;SO;7.57268001;47.23102998
8589392;Binningen Hohle Gasse;Binningen;2765.0;BL;7.57404745;47.54160471
8589301;Basel Bundesplatz;Basel;2701.0;BS;7.57529456;47.55144244
8589360;Basel Schützenhaus;Basel;2701.0;BS;7.57709256;47.55320309
8588777;Basel Mülhauserstrasse;Basel;2701.0;BS;7.58004231;47.56843491
8589381;Basel Zoo Bachletten;Basel;2701.0;BS;7.58044753;47.55087867
8580373;Basel Spalentor;Basel;2701.0;BS;7.581210400000001;47.55797379999999
8501600;Salgesch;Salgesch;6113.0;VS;7.57819436;46.30919534
8588781;Basel St. Johanns-Tor;Basel;2701.0;BS;7.58157892;47.56659832
8508084;Kirchberg-Alchenflüh;Rüdtligen-Alchenflüh;420.0;BE;7.5810659;47.08290097
8508201;Tägertschi;Münsingen;616.0;BE;7.58083657;46.88228634
8588772;Basel Johanniterbrücke;Basel;2701.0;BS;7.58389802;47.5642481
8500193;Basel Markthalle;Basel;2701.0;BS;7.58599496;47.54887518
8589345;Basel Musik-Akademie;Basel;2701.0;BS;7.58693005;47.55553836
8589367;Basel Studio Basel;Basel;2701.0;BS;7.58744043;47.53367385
8500897;Basel Barfüsserplatz;Basel;2701.0;BS;7.5890531;47.55459129
8588768;Basel Dreirosenbrücke;Basel;2701.0;BS;7.58981621;47.57073402
8500994;Basel Theater;Basel;2701.0;BS;7.58977966;47.55312437
8588779;Basel Rheingasse;Basel;2701.0;BS;7.59152907;47.56092865
8588774;Basel Kaserne;Basel;2701.0;BS;7.59157686;47.56369865
8500233;Reinach BL Süd;Reinach (BL);2773.0;BL;7.59165956;47.48591086
8500115;Grellingen;Grellingen;2786.0;BL;7.59198835;47.441294899999995
8589374;Basel Kleinhüningeranlage;Basel;2701.0;BS;7.59381421;47.58370663
8500161;Basel Tellplatz;Basel;2701.0;BS;7.59418698;47.54285669
8589298;Basel Brombacherstrasse;Basel;2701.0;BS;7.594427900000001;47.570808899999996
8589383;Basel Zwinglihaus;Basel;2701.0;BS;7.59650044;47.53913914
8588760;Aesch BL Herrenweg;Aesch (BL);2761.0;BL;7.59691763;47.47375297
8500147;Basel Heiliggeistkirche;Basel;2701.0;BS;7.59799627;47.54191619
8592350;Weil am Rhein Riedlist/Kessel;;;;7.60041377;47.59018208
8589362;Basel Sevogelplatz;Basel;2701.0;BS;7.604119900000001;47.5506406
8595519;Weil am Rhein Bahnhof/Zentrum;;;;7.60809376;47.59304912
8530777;Münchenstein Loogstrasse;Münchenstein;2769.0;BL;7.610110000000001;47.52218
8500118;Dornach-Arlesheim;Dornach;2473.0;SO;7.61111894;47.48861984
8508252;Lädeli;Heimberg;928.0;BE;7.60903167;46.78161365
8588073;Münchenstein Schaulager;Münchenstein;2769.0;BL;7.611619999999999;47.52775
8500286;Attiswil;Attiswil;971.0;BE;7.61388;47.2464
8500095;Münchenstein Hofmatt;Münchenstein;2769.0;BL;7.61815;47.51962
8588759;Arlesheim Baselstrasse;Arlesheim;2763.0;BL;7.61897932;47.50171004
8588785;Münchenstein Elektra Birseck;Münchenstein;2769.0;BL;7.61919875;47.51557829
8508005;Burgdorf;Burgdorf;404.0;BE;7.62169447;47.06070072
8508263;Bigenthal;Walkringen;626.0;BE;7.62337471;46.96539813
8589397;Birsfelden Salinenstrasse;Birsfelden;2766.0;BL;7.62701652;47.54896894
8508261;Biglen;Biglen;603.0;BE;7.62670288;46.92461739
8589446;Riehen Burgstrasse;Riehen;2703.0;BS;7.63889389;47.57763909
8517412;Muttenz Schützenstrasse;Muttenz;2770.0;BL;7.64112719;47.52875415
8500256;Muttenz Dorf;Muttenz;2770.0;BL;7.64726628;47.52642289
8589467;Riehen Lörracherstrasse;Riehen;2703.0;BS;7.65345405;47.59236273
8508203;Zäziwil;Zäziwil;628.0;BE;7.66288211;46.89975232
8500289;Buchli;Oberbipp;983.0;BE;7.678389999999999;47.26363
8500292;Klus;Balsthal;2422.0;SO;7.69475999;47.30348
8592780;Genève Augustins;Genève;6621.0;GE;6.14400411;46.19184005
8508267;Ramsei;Lützelflüh;955.0;BE;7.70993011;46.996877000000005
8500022;Frenkendorf-Füllinsdorf;Frenkendorf;2824.0;BL;7.71911053;47.50146999
8501020;Chambésy;Pregny-Chambésy;6634.0;GE;6.14730432;46.24094486
8587061;Genève Rive;Genève;6621.0;GE;6.15280958;46.20186425
8519077;St-Cergue Les Cheseaux;Saint-Cergue;5727.0;VD;6.14727999;46.44688
8501062;St-Cergue;Saint-Cergue;5727.0;VD;6.16036;46.448609999999995
8501066;Genolier;Genolier;5718.0;VD;6.21457001;46.43625
8501059;Les Plantaz;Nyon;5724.0;VD;6.229030000000001;46.39115999
8508205;Signau;Signau;907.0;BE;7.72546317;46.91963509
8501689;Zermatt;Zermatt;6300.0;VS;7.74828999;46.02447
8500024;Lausen;Lausen;2828.0;BL;7.75976281;47.47034467
8508193;Aarwangen Vorstadt;Aarwangen;321.0;BE;7.771310000000001;47.23748998
8508152;Hard-Mumenthal;Aarwangen;321.0;BE;7.7748800000000005;47.23380998
8508151;Langenthal Gaswerk;Langenthal;329.0;BE;7.78218;47.22479999
8508207;Langnau i.E.;Langnau im Emmental;902.0;BE;7.78419743;46.93924228
8501042;Etoy;Etoy;5636.0;VD;6.42713536;46.47517274
8501097;Pampigny-Sévery;Pampigny;5494.0;VD;6.432169999999999;46.57698
8508174;Gutenburg;Lotzwil;331.0;BE;7.7932913;47.18179091
8501036;St-Prex;Saint-Prex;5646.0;VD;6.45590602;46.48231691
8508183;Madiswil;Madiswil;332.0;BE;7.79579323;47.16704914
8501105;Bretonnières;Bretonnières;5748.0;VD;6.4747325;46.71505534
8501106;Croy-Romainmôtier;Romainmôtier-Envy;5761.0;VD;6.47811627;46.69671233
8501037;Morges;Morges;5642.0;VD;6.4939695;46.511101200000006
8500026;Sissach;Sissach;2861.0;BL;7.81202757;47.46275412
8501047;Morges-St-Jean;Morges;5642.0;VD;6.50804403;46.51819536
8501108;La Sarraz;La Sarraz;5498.0;VD;6.517361;46.65878497
8508162;Roggwil Dorf;Roggwil (BE);337.0;BE;7.82234;47.23933998
8508102;Murgenthal;Murgenthal;4279.0;AG;7.83210594;47.26538127
8501045;Denges-Echandens;Denges;5632.0;VD;6.54050548;46.529127100000004
8501194;Les Granges (Orbe);Orbe;5757.0;VD;6.54131143;46.72098767
8508187;Huttwil;Huttwil;954.0;BE;7.84260766;47.11449003
8501215;Ecublens VD Bassenges;Ecublens (VD);5635.0;VD;6.56459095;46.52458595
8500035;Läufelfingen;Läufelfingen;2852.0;BL;7.85623158;47.39213289
8501112;Chavornay;Chavornay;5749.0;VD;6.56816325;46.71008454
8501118;Renens VD;Renens (VD);5591.0;VD;6.57893534;46.53704247
8501211;Chavannes-R. UNIL-Chamberonne;Chavannes-près-Renens;5627.0;VD;6.58470729;46.52421736
8501683;Stalden-Saas;Stalden (VS);6293.0;VS;7.870760000000001;46.231970000000004
8501173;Echallens;Echallens;5518.0;VD;6.63254;46.639509999999994
8500217;Olten Hammer;Olten;2581.0;SO;7.89772397;47.34855516
8504285;Couvet;Val-de-Travers;6512.0;NE;6.63491024;46.92277381
8507379;Mürren BLM;Lauterbrunnen;584.0;BE;7.89724173;46.56410552
8501178;Grésaley;Echallens;5518.0;VD;6.64215001;46.64317
8504201;Grandson;Grandson;5561.0;VD;6.64194374;46.80628339
8502000;Aarburg-Oftringen;Aarburg;4271.0;AG;7.90822261;47.32026847
8501123;Villette VD;Bourg-en-Lavaux;5613.0;VD;6.70728692;46.49533675
8504011;Grandvaux;Bourg-en-Lavaux;5613.0;VD;6.72265019;46.49694824
8504130;Yvonand;Yvonand;5939.0;VD;6.74668733;46.800875500000004
8502002;Brittnau-Wikon;Wikon;1147.0;LU;7.95704085;47.26266616
8502121;Walterswil-Striegel;Oftringen;4280.0;AG;7.963203599999999;47.31992357
8504217;Champ-du-Moulin;Rochefort;6413.0;NE;6.77498897;46.95991176
8504385;La Sagne;La Sagne;6423.0;NE;6.80208107;47.03988674
8502005;Nebikon;Nebikon;1137.0;LU;7.97744948;47.19238061
8504383;La Corbatière;La Sagne;6423.0;NE;6.83491925;47.06955177
8530713;Boudry Tuilière;Boudry;6404.0;NE;6.84283014;46.9514648
8508304;Ebligen;Oberried am Brienzersee;589.0;BE;7.99003;46.75262001
8504382;Le Reymond;La Chaux-de-Fonds;6421.0;NE;6.84407241;47.08707794
8502112;Schönenwerd SO;Schönenwerd;2583.0;SO;8.0001584;47.37142387
8507375;Alpiglen;Grindelwald;576.0;BE;8.00190308;46.6001049
8508211;Schüpfheim;Schüpfheim;1008.0;LU;8.01515059;46.95064737
8502006;Wauwil;Wauwil;1146.0;LU;8.01902006;47.18385896
8505226;Grindelwald Terminal;Grindelwald;576.0;BE;8.01710555;46.625508
8501677;Bitsch;Bitsch;6173.0;VS;8.01722;46.336059999999996
8504209;Colombier;Milvignes;6416.0;NE;6.84886974;46.96765239
8501466;Champéry-Village;Champéry;6151.0;VS;6.87484;46.18148
8501453;La Cour;Val-d'Illiez;6157.0;VS;6.88668;46.19424
8504232;Corcelles-Peseux;Corcelles-Cormondrèche;6407.0;NE;6.88381355;46.98335097
8501203;Clarens;Montreux;5886.0;VD;6.89577994;46.442738299999995
8500180;La Large-Journée;Les Bois;6742.0;JU;6.896710000000001;47.16125999
8501390;Belmont-sur-Montreux;Montreux;5886.0;VD;6.90611999;46.442040000000006
8501375;Chernex;Montreux;5886.0;VD;6.91008001;46.44592
8502194;Oberentfelden Engelplatz;Oberentfelden;4010.0;AG;8.046619999999999;47.356159999999996
8502113;Aarau;Aarau;4001.0;AG;8.05127372;47.39135951
8502195;Muhen;Muhen;4009.0;AG;8.05329652;47.33882575
8502103;Suhr;Suhr;4012.0;AG;8.08229064;47.37163547
8508215;Wolhusen;Wolhusen;1107.0;LU;8.07975411;47.05548792
8530430;Route de Morgins;Troistorrents;6156.0;VS;6.920260000000001;46.23179999
8530378;Les Neys;Troistorrents;6156.0;VS;6.92478;46.23602
8501370;Glion;Montreux;5886.0;VD;6.92472001;46.431779999999996
8501361;Toveyre;Montreux;5886.0;VD;6.92847;46.4279
8504312;Renan BE;Renan (BE);441.0;BE;6.92538209;47.12572045
8501363;Le Tremblex;Montreux;5886.0;VD;6.93275;46.436040000000006
8501371;Caux;Montreux;5886.0;VD;6.93852;46.43114
8504134;Payerne;Payerne;5822.0;VD;6.93988492;46.81964997
8501462;Collombey-Muraz;Collombey-Muraz;6152.0;VS;6.94602;46.27017
8516450;Unterkulm Nord;Unterkulm;4146.0;AG;8.11304;47.31476
